C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_20_842.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_20_842.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_20_842.jpg, 0, 1, 0, 30.19025
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_20_943.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_20_943.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_20_943.jpg, -0.0654945, 1, 0, 30.18949
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_046.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_046.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_046.jpg, -0.3667473, 1, 0, 30.16075
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_150.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_150.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_150.jpg, -0.0946437, 1, 0, 30.19163
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_253.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_253.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_253.jpg, 0, 1, 0, 30.19005
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_354.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_354.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_354.jpg, 0, 1, 0, 30.19024
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_455.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_455.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_455.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_556.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_556.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_556.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_657.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_657.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_657.jpg, 0, 1, 0, 30.19032
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_758.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_758.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_758.jpg, 0, 1, 0, 30.19031
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_860.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_860.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_860.jpg, 0, 1, 0, 30.19027
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_21_963.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_21_963.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_21_963.jpg, -0.2843481, 1, 0, 30.1705
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_067.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_067.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_067.jpg, -0.03877169, 1, 0, 30.19059
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_167.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_167.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_167.jpg, 0, 1, 0, 30.18999
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_268.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_268.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_268.jpg, -0.1428759, 1, 0, 30.18646
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_368.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_368.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_368.jpg, 0, 1, 0, 30.19024
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_475.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_475.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_475.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_577.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_577.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_577.jpg, 0, 1, 0, 30.1903
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_678.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_678.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_678.jpg, -0.159681, 1, 0, 30.18348
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_782.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_782.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_782.jpg, 0, 1, 0, 30.19009
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_882.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_882.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_882.jpg, 0, 1, 0, 30.19027
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_22_983.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_22_983.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_22_983.jpg, -0.1969575, 1, 0, 30.1815
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_089.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_089.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_089.jpg, 0, 1, 0, 30.19002
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_192.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_192.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_192.jpg, 0, 1, 0, 30.19026
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_295.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_295.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_295.jpg, -0.1373814, 1, 0, 30.18581
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_396.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_396.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_396.jpg, 0, 1, 0, 30.19022
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_498.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_498.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_498.jpg, -0.0147273, 1, 0, 30.19031
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_600.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_600.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_600.jpg, -0.2634264, 1, 0, 30.17387
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_702.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_702.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_702.jpg, 0, 1, 0, 30.18929
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_805.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_805.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_805.jpg, -0.262956, 1, 0, 30.17802
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_23_907.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_23_907.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_23_907.jpg, 0, 1, 0, 30.18913
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_010.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_010.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_010.jpg, 0, 1, 0, 30.19019
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_114.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_114.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_114.jpg, -0.1432146, 1, 0, 30.18572
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_218.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_218.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_218.jpg, 0, 1, 0, 30.19024
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_322.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_322.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_322.jpg, -0.1344051, 1, 0, 30.18631
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_425.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_425.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_425.jpg, 0, 1, 0, 30.19014
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_525.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_525.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_525.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_627.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_627.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_627.jpg, -0.1820226, 1, 0, 30.18256
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_728.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_728.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_728.jpg, 0, 1, 0, 30.18999
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_830.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_830.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_830.jpg, -0.3039798, 1, 0, 30.17128
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_24_930.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_24_930.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_24_930.jpg, -0.002211874, 1, 0, 30.18926
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_030.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_030.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_030.jpg, -0.138173, 1, 0, 30.18927
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_134.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_134.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_134.jpg, 0, 1, 0, 30.18993
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_238.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_238.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_238.jpg, 0, 1, 0, 30.19028
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_342.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_342.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_342.jpg, -0.1104075, 1, 0, 30.18768
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_447.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_447.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_447.jpg, -0.1642737, 1, 0, 30.18863
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_550.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_550.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_550.jpg, 0, 1, 0, 30.18991
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_650.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_650.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_650.jpg, -0.1586193, 1, 0, 30.18647
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_755.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_755.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_755.jpg, 0, 1, 0, 30.18999
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_857.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_857.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_857.jpg, 0, 1, 0, 30.19027
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_25_960.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_25_960.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_25_960.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_062.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_062.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_062.jpg, -0.1212189, 1, 0, 30.18645
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_165.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_165.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_165.jpg, 0, 1, 0, 30.19028
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_267.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_267.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_267.jpg, 0, 1, 0, 30.18966
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_371.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_371.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_371.jpg, -0.0710799, 1, 0, 30.18917
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_471.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_471.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_471.jpg, -0.02856331, 1, 0, 30.19049
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_576.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_576.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_576.jpg, 0, 1, 0, 30.19021
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_678.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_678.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_678.jpg, 0, 1, 0, 30.19028
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_779.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_779.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_779.jpg, -0.0499245, 1, 0, 30.19075
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_881.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_881.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_881.jpg, 0, 1, 0, 30.19023
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_26_982.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_26_982.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_26_982.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_083.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_083.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_083.jpg, -0.0132003, 1, 0, 30.19028
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_184.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_184.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_184.jpg, -0.06501688, 1, 0, 30.19072
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_288.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_288.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_288.jpg, 0, 1, 0, 30.19018
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_392.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_392.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_392.jpg, 0, 1, 0, 30.19034
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_493.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_493.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_493.jpg, 0, 1, 0, 30.19031
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_594.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_594.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_594.jpg, 0, 1, 0, 30.1903
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_697.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_697.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_697.jpg, -0.0470814, 1, 0, 30.18978
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_799.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_799.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_799.jpg, -0.02998109, 1, 0, 30.19047
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_27_901.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_27_901.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_27_901.jpg, 0, 1, 0, 30.1902
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_003.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_003.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_003.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_104.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_104.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_104.jpg, 0, 1, 0, 30.19029
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_206.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_206.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_206.jpg, -0.05508271, 1, 0, 30.19023
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_309.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_309.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_309.jpg, 0, 1, 0, 30.19011
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_410.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_410.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_410.jpg, 0, 1, 0, 30.19031
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_510.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_510.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_510.jpg, 0, 1, 0, 30.19044
C:\Users\NUrobot427\Desktop\Data\IMG\center_2020_02_26_06_09_28_614.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\left_2020_02_26_06_09_28_614.jpg, C:\Users\NUrobot427\Desktop\Data\IMG\right_2020_02_26_06_09_28_614.jpg, -0.08356472, 1, 0, 30.18972
